AcctCode;AcctName
9459122;GASTOS NO DEDUCIBLES
9459201;MULTAS ADMINISTRATIVAS
9459301;COMISIONES
9459302;COMPRA EQUIPOS MENORES
9459303;GASTOS CON BOLETAS DE VENTA
9459304;GASTOS POR PROYECTO
9459305;GASTOS NO DEDUCICLES
9459306;ESTACIONAMIENTO Y PEAJES CAMIONES
9459307;ESTACIONAMIENTO Y PEAJES VEHICULOS
9459308;POR REGULARIZACION DE INVENTARIO
9459309;OTRAS CARGAS DIVERSAS DE GESTION
9481101;DEPRECIACIÓN DE INVERSIONES INMOBILIARIAS
9481111;PROP. DE INVERSIÓN -COSTO
9481121;PROP. DE INVERSIÓN -REVALUACIÓN
9481131;PROP. DE INVERSIÓN -COSTO DE FINANCIACIÓN
9481201;DEPRECIACIÓN DE EDIFICACIONES ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO
9481202;INSTALACIONES
9481203;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9481204;EQUIPOS DE TRANSPORTE
9481206;EQUIPOS DIVERSOS
9481208;EQUIPOS DE COMPUTO
9481301;EDIFICACIONES
9481302;INSTALACIONES
9481303;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9481304;EQUIPO DE TRANSPORTE
9481305;MUEBLES Y ENSERES
9481306;EQUIPOS DIVERSOS
9481307;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9481308;EQUIPOS DE COMPUTO
9481401;EDIFICACIONES REVALUACION
9482101;AMORTIZACIÓN DE INTANGIBLES ADQUIRIDOS
9482111;COSTO
9482112;REVALUACIÓN
9482113;COSTO DE FINANCIACIÓN
9482211;COSTO
9482212;REVALUACIÓN
9482213;COSTO DE FINANCIACIÓN
9482221;COSTO
9482222;REVALUACIÓN
9482223;COSTO DE FINANCIACIÓN
9482231;COSTO
9482232;REVALUACIÓN
9482251;COSTO
9482252;REVALUACIÓN
9483111;COSTO DEPRECIACIÓN ACTIVOS DERECHO DE USO
9483112;REVALUACIÓN
9483121;COSTO
9483122;REVALUACIÓN
9483131;COSTO
9483132;REVALUACIÓN
9483152;REVALUACIÓN
9483351;Costo
9484101;ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA
9484111;EDIFICACIONES
9484112;INSTALACIONES
9484121;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9484131;UNIDADES DE TRANSPORTE
9484141;MUEBLES Y ENSERES
9484151;EQUIPOS DIVERSOS
9484152;EQUIPOS DE COMPUTO
9484161;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9484201;DESVALORIZACIÓN DE EXISTENCIAS
9484211;EDIFICACIONES
9484221;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9484231;UNIDADES DE TRANSPORTE
9484241;MUEBLES Y ENSERES
9484251;EQUIPOS DIVERSOS
9484261;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9484301;DESVALORIZACIÓN DE INVERSIONES INMOBILIARIAS
9484311;EDIFICACIONES
9484321;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9485111;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9485112;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9485211;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9485221;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9486101;PROVISIÓN PARA LITIGIOS
9486102;OTRAS PROVISIONES
9486111;AMORTIZACIÓN -CONCESIONES, LICENCIAS Y OTROS DERECHOS
9486121;PATENTES Y PROPIEDAD INDUSTRIAL
9486131;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9486141;COSTOS DE EXPLORACIÓN Y DESARROLLO
9486151;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9486191;OTROS ACTIVOS INTANGIBLES
9486211;CONCESIONES, LICENCIAS Y OTROS DERECHOS
9486221;PATENTES Y PROPIEDAD INDUSTRIAL
9486231;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9486241;COSTOS DE EXPLORACIÓN Y DESARROLLO
9486251;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9486291;OTROS ACTIVOS INTANGIBLES
9487111;CUENTAS POR COBRAR COMERCIALES – TERCEROS
9487121;CUENTAS POR COBRAR COMERCIALES – RELACIONADAS
9487131;CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS) Y DIRECTORES
9487141;CUENTAS POR COBRAR DIVERSAS – TERCEROS
9487151;CUENTAS POR COBRAR DIVERSAS – RELACIONADAS
9487313;INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO
9487321;INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL
9488121;EDIFICACIONES
9488131;CONSTRUCCIONES EN CURSO
9488201;PLANTA PRODUCTORA EN PRODUCCIÓN
9488211;PLANTA PRODUCTORA EN DESARROLLO
9488221;TERRENOS
9488231;EDIFICACIONES
9488241;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9488251;UNIDADES DE TRANSPORTE
9488261;MUEBLES Y ENSERES
9488271;EQUIPOS DIVERSOS
9488281;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9488301;PLANTA PRODUCTORA EN PRODUCCIÓN
9488311;PLANTA PRODUCTORA EN DESARROLLO
9488321;TERRENOS
9488331;EDIFICACIONES
9488341;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9488351;UNIDADES DE TRANSPORTE
9488361;MUEBLES Y ENSERES
9488371;EQUIPOS DIVERSOS
9488381;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9488411;CONCESIONES, LICENCIAS Y OTROS DERECHOS
9488421;PATENTES Y PROPIEDAD INDUSTRIAL
9488431;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9488441;COSTOS DE EXPLORACIÓN Y DESARROLLO
9488451;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9488461;OTROS ACTIVOS INTANGIBLES
9488471;PLUSVALÍA MERCANTIL
9488911;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9488921;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9489111;PROVISIÓN PARA LITIGIOS – COSTO
9489121;PROVISIÓN PARA LITIGIOS – ACTUALIZACIÓN FINANCIERA
9489211;PROVISIÓN POR DESMANTELAMIENTO, RETIRO O REHABILITACIÓN DEL INMOVILIZADO – COSTO
9489221;PROVISIÓN POR DESMANTELAMIENTO, RETIRO O REHABILITACIÓN DEL INMOVILIZADO – ACTUALIZACIÓN FINANCIERA
9489301;PROVISIÓN PARA REESTRUCTURACIONES
9489401;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE
9489411;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE – COSTO
9489421;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE – ACTUALIZACIÓN FINANCIERA
9489611;PROVISIÓN PARA GARANTÍAS – COSTO
9489621;PROVISIÓN PARA GARANTÍAS – ACTUALIZACIÓN FINANCIERA
9489711;PROVISIÓN POR ACTIVOS POR DERECHO DE USO ARRENDAMIENTO OPERATIVO
9489721;PROVISIÓN POR ACTIVOS POR DERECHO DE USO ARRENDAMIENTO OPERATIVO - ACTUALIZACIÓN FINANCIERA
9521101;SUELDOS
9521201;COMISIONES
9521301;REMUNERACIONES EN ESPECIE
9521401;GRATIFICACIONES
9521402;GRATIFICACIONES EXTRAORDINARIAS
9521501;VACACIONES
9522101;BONIFICACIÓN ESPECIAL
9522102;PRACTICAS PRE-PROFESIONALES
9522103;GRATIFICACION EXTRAORDINARIA
9522104;INCENTIVOS
9522105;OTRAS REMUNERACIONES
9523101;INDEMNIZACIONES AL PERSONAL
9524101;CAPACITACIÓN
9525101;ATENCIÓN AL PERSONAL
9525102;EVENTOS PARA EL PERSONAL
9525103;MOVILIDAD VIATICOS
9525104;OTRAS CARGAS DE PERSONAL
9527101;ESSALUD
9527102;SEGUROS DE PERSONAL
9527103;IES
9527104;SEGURO DE VIDA
9527105;SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES
9527201;RÉGIMEN DE PENSIONES - APORTE DE EMPRESA
9527301;SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO, ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES
9527401;SEGURO DE VIDA
9527501;SEGUROS PARTICULARES DE PRESTACIONES DE SALUD – EPS Y OTROS PARTICULARES
9527701;CONTRIBUCIONES AL SENATI
9528101;REMUNERACIONES AL DIRECTORIO
9529101;COMPENSACIÓN POR TIEMPO DE SERVICIO
9529201;PENSIONES Y JUBILACIONES
9529301;OTROS BENEFICIOS POST-EMPLEO
9529411;PARTICIPACIÓN CORRIENTE
9529421;PARTICIPACIÓN DIFERIDA
9531101;TRANSPORTE DE MERCADERÍA
9531102;GASTOS ALMACEN GAMBETA
9531103;GASTOS ALMACEN VENTANILLA
9531104;GASTOS DE ALMACEN SOLDEXA
9531105;GASTOS DE ALMACEN AREQUIPA
9531106;GASTOS DE ALMACEN CONDESA
9531107;GASTOS DE ALMACEN TISUR
9531108;GASTOS DE ALMACEN PIURA
9531109;GASTOS DE ALMACENES VARIOS
9531110;MOVILIDAD ADMINISTRACION
9531111;TRANSPORTE DE MERCADERIA
9531112;GASTOS VIAJES NACIONALES
9531113;GASTOS VIAJES INTERNACIONALES
9531114;PERSONAL TRANSPORTE TP
9531115;GASTOS ALMACENES - OPERATIVOS
9531121;MOVILIDAD PERSONAL COMERCIAL
9531122;MOVILIDAD PERSONAL ADMINISTRATIVO
9531123;MOVILIDAD PERSONAL OPERATIVO
9531131;VEHÍCULOS DE CARGA
9531132;VEHÍCULOS ADMINISTRATIVOS
9531133;MONTACARGAS
9531141;VEHÍCULOS DE CARGA
9531142;VEHÍCULOS ADMINISTRATIVOS
9531201;CORREOS
9531202;TELÉFONO FIJO
9531203;TELÉFONO MOVIL
9531204;NEXTEL
9531205;MENSAJERIA Y COURRIER
9531206;OTROS GASTOS TELECOMUNICACIONES
9531301;GASTOS VIAJES NACIONALES
9531302;GASTOS VIAJES INTERNACIONALES
9531401;GASTOS VIAJES NACIONALES
9531402;GASTOS VIAJES INTERNACIONALES
9531501;OTROS GASTOS VIAJES NACIONALES
9531502;GASTOS VIAJES INTERNACIONALES
9532101;ASESORIA FINANCIERA
9532102;COMISIONES
9532103;GASTOS NOTARIALES Y REGISTRALES
9532104;SERV.EMPASTES DE LIBROS
9532105;ASESORIA CONTABLE
9532106;ASESORIA TRIBUTARIA
9532107;AUDITORIA
9532108;ASESORIA COMERCIAL
9532109;INVESTIGACION DE MERCADO
9532110;ANALISIS DE PRODUCTOS QUIMICOS
9532111;ASESORIA LEGAL
9532112;ASESORIA LOGISTICA Y GESTION
9532113;ASESORIA POR DESARROLLO ORGANIZACIONAL
9532114;ASESORIA POR PLANEAMIENTO ESTRATÉGICO
9532115;CERTIFICACION
9532116;SERVICIOS ADMINISTRATIVOS
9532117;OTROS GASTOS LEGALES
9532201;ASESORIA TRIBUTARIA
9532202;ASESORIA LEGAL
9532203;GASTOS NOTARIALES Y REGISTRALES
9532204;OTROS GASTOS LEGALES
9532301;ASESORIA CONTABLE
9532302;AUDITORIA
9532401;INVESTIGACION DE MERCADO
9532901;OTROS SERVICIOS
9533101;PRODUCCIÓN ENCARGADA A TERCEROS
9534101;MANTENIMIENTO MAQUINARIA Y MOBILIARIO
9534102;MANTENIMIENTO Y REPARACIÓN DE EQUIPOS DE COMPUTO
9534103;SERVICIO TECNICO Y SOPORTE
9534104;MANTENIMIENTO Y REPARACIÓN DE VEHICULOS
9534105;MANTENIMIENTO Y REPARACIÓN DE LOCAL
9534106;MANTENIMIENTO DE MONTACARGA
9534107;MANTENIMIENTO Y REPARACION DE ALMACEN
9534108;MANT Y REPARACION DE VEHICULOS TP
9534109;MANT Y REPACION DE VEHICULOS TP NO USAR
9534111;MANT Y REPARACIÓN ALMACEN DE AREQUIPA
9534121;GASTOS ALMACEN DE AREQUIPA
9534211;MANTENIMIENTO Y REPARACIÓN DE EQUIPOS DE COMPUTO
9534212;MANTENIMIENTO Y REPARACIÓN DE VEHICULOS
9534213;MANTENIMIENTO DE MONTACARGA
9534221;MANTENIMIENTO Y REPARACIÓN DE LOCAL
9534222;MANTENIMIENTO Y REPARACION DE ALMACEN
9534311;MANTENIMIENTO MONTACARGA
9534312;MANTENIMIENTO BALANZA
9534313;MANTENIMIENTO APILADOR
9534321;MANTENIMIENTO Y REPARACIÓN DE EQUIPOS Y OTROS
9534331;MANT Y REPARACION DE VEHICULOS TP
9534332;MANTENIMIENTO Y REPARACIÓN DE VEHICULOS
9534341;MANTENIMIENTO Y REPARACIÓN DE LOCAL
9534342;MANTENIMIENTO Y REPARACIÓN DE ALMACEN
9534344;MANTENIENTO Y REPARACION DE ALMACEN
9534351;GASTOS ALMACEN GAMBETA
9534352;GASTOS ALMACEN VENTANILLA
9534353;GASTOS DE ALMACEN AREQUIPA
9534354;GASTOS DE ALMACEN PIURA
9534355;GASTOS DE ALMACENES VARIOS
9534401;INTANGIBLES
9534501;ACTIVOS BIOLÓGICOS
9535101;ALQUILER LOCAL
9535102;ALQUILER ALMACEN VENTANILLA
9535103;ALQUILER ALMACEN GAMBETA
9535104;ALQUILER DE VEHICULOS
9535105;ALQUILER COMPUTADORA
9535106;ALQUILER DE FOTOCOPIADORA
9535107;ALQUILER DE CAFETERA
9535108;ALQUILER MONTACARGA
9535109;ALQUILER CONDESA
9535110;OTROS ALQUILERES
9535201;ALQUILER LOCAL
9535202;ALQUILER ALMACEN RANSA
9535203;ALQUILER ALMACEN CAROLINA
9535301;ALQUILER DE MAQUINARIAS
9535401;ALQUILER DE VEHICULOS
9535402;OTROS ALQUILERES
9535501;MUEBLES Y ENSERES
9535601;ALQUILER COMPUTADORA
9535602;ALQUILER DE FOTOCOPIADORA
9535603;ALQUILER DE CAFETERA
9535604;OTROS ALQUILERES
9536101;ENERGÍA ELÉCTRICA
9536102;AGUA
9536201;GAS
9536301;AGUA
9536401;TELEFONIA FIJA
9536402;TELEFONIA MOVIL
9536501;INTERNET
9536601;RADIO
9536701;CABLE
9537101;PUBLICIDAD, PUBLICACIONES
9537102;FERIAS, EXPOSICIONES Y CONVENCIONES
9537103;GASTOS HOTELES Y RESTAURANTES
9537104;ATENCION A CLIENTES Y PROVEEDORES
9537105;GASTOS DE REPRESENTACION EJECUTIVOS GERENCIA
9537106;MARKETING
9537301;GASTOS DE REPRESENTACION EJECUTIVOS GERENCIA
9537302;ATENCION A CLIENTES Y PROVEEDORES
9539101;SERVICIOS DE VIGILANCIA
9539102;SERVICIO DE COBRANZA
9539103;SERVICIO DE INDECOPI
9539104;SERVICIO DE TRANSPORTE DE PERSONAL
9539105;SELECCIÓN DE PERSONAL
9539106;OTROS SERVICIOS
9539107;OTROS GASTOS DE VENTAS
9539108;OTROS GASTOS DE ALMACEN
9539201;ANALISIS DE PRODUCTOS QUIMICOS
9539301;SERVICIOS DE VIGILANCIA
9539302;SERVICIO DE COBRANZA
9539303;SELECCIÓN DE PERSONAL
9539304;SERVICIO DE ALMACENAMIENTO
9539305;SERVICIO DE MOVIMIENTO DE CARGA
9539306;OTROS CARGAS DIVERSAS DE GESTION
9539307;OTROS GASTOS DE VENTAS
9539308;OTROS GASTOS DE ALMACEN
9539309;GASTOS ALMACENES - MANIPULEO
9541101;IMPUESTO GENERAL A LAS VENTAS
9541102;IMPUESTO GENERAL A LAS VENTAS NO DOMICILIADO
9541201;I.T.F
9541301;IMPUESTO TEMPORAL A LOS ACTIVOS NETOS
9541401;IMPUESTO A LOS JUEGOS DE CASINO Y MÁQUINAS TRAGAMONEDAS
9541501;REGALÍAS MINERAS
9541601;CÁNONES
9541901;RENTA NO DOMICILIADOS
9542101;DERECHOS ADUANEROS POR VENTAS
9543101;Almacén Gambeta
9543102;Almacén Ventanilla
9543103;Almacén Piura
9543104;Almacén Arequipa
9543201;Almacén Gambeta
9543202;Almacén Ventanilla
9543203;Almacén Piura
9543204;Almacén Arequipa
9543301;IMPUESTO VEHICULAR
9543401;LICENCIA DE FUNCIONAMIENTO
9543901;OTROS
9544201;CONTRIBUCIÓN AL SENCICO
9544301;OTROS
9545101;ARBITRIOS LOCALES
9545102;LICENCIA MUNICIPAL
9545103;IMPUESTO PREDIAL
9545104;IMPUESTO ALCABALA
9545105;INTERESES EN DEUDA TRIBUTARIA
9545201;INTERESES - FRACCIONAMIENTO
9545301;MULTAS
9545401;COSTAS Y OTROS
9546101;COTIZACIONES CON CARÁCTER DE TRIBUTO
9548410;PLANTAS PRODUCTORAS
9549101;EXCEDENTE REVALUACION
9549102;CAPITAL EXCEDENTE DE REVALUACION
9549103;CAPITALIZACION UTILIDADES
9549104;IMPUESTO AL VEHICULO
9549105;CONASEV
9549106;BOLETA DEL CONTADOR
9549107;CONTRIBUCION EXTRAORDINARIA
9549108;FONDO DE DEFENSA NACIONAL
9549109;AJUSTE POR INFLACION DL 561
9549110;AJUSTE BIENES PATRIMONIALES
9549111;I.T.F.
9549112;RENTA NO DOMICILIADO FACTURAS EXTERIOR
9549113;RENTA NO DOMICILIADO INTERESES
9549114;RENTA NO DOMICILIADOS
9549115;IGV NO DOMICILIADO
9551101;SEGUROS CONTRA INCENDIO
9551102;SEGURO CONTRA ROBO-ASALTO
9551103;SEGURO DE RESPONSABILIDA CIVIL
9551104;SEGURO TRANSPORTE DE MERCADERIA
9551105;SEGURO VEHICULOS
9551106;SEGURO ACCIDENTES INDIVIDUALES
9551107;SEGURO VIDA LEY 4916
9551108;SEGURO MEDICO FAMILIAR ONCOSALUD
9551109;SEGURO DE ACTIVOS FIJOS
9551110;SEGUROS COMPLEMENTARIO TRABAJO DE RIESGO
9551111;SEGURO ASISTENCIA MEDICA PRACTICANTES
9551112;SEGUROS MULTIRIESGO
9551113;SEGURO CAUCION ALMACEN ADUANERO
9551114;SEGURO VEHICULOS TP
9552101;REGALÍAS
9553101;SUSCRIPCIONES Y COTIZACIONES
9554101;LICENCIAS Y DERECHOS DE VIGENCIA
9555101;INVERSIONES INMOBILIARIAS
9555102;ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO
9555103;INMUEBLES, MAQUINARIA Y EQUIPO
9555104;INTANGIBLES
9555111;INVERSIONES MOBILIARIAS
9555121;PROPIEDADES DE INVERSIÓN
9555131;ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO
9555141;PROPIEDAD, PLANTA Y EQUIPO
9555151;INTANGIBLES
9555161;ACTIVOS BIOLÓGICOS
9555211;PROPIEDADES DE INVERSIÓN
9555221;ACTIVOS POR DERECHO DE USO - ARRENDAMIENTO FINANCIERO
9555231;PROPIEDAD, PLANTA Y EQUIPO
9555241;INTANGIBLES
9555251;ACTIVOS BIOLÓGICOS
9556101;UTILES ESCRITORIO-ADMINISTRACION
9556102;FOTOCOPIAS Y ANILLADOS
9556103;UTILES COMPUTADORA
9556104;UTILES DE ASEO-LIMPIEZA
9556105;MATERIALES DE ALMACEN
9556106;COMBUSTIBLE DIESEL CAMIONES
9556107;GASOLINA VEHÍCULOS
9556108;COMBUSTIBLE MONTACARGAS
9556109;COMPRA PALETAS
9556110;MATERIALES DE ENFERMERIA
9556111;MATERIALES DE LABORATORIO
9556112;MATERIALES DE SEGURIDAD
9557101;GASTOS DE INVESTIGACIÓN Y DESARROLLO
9559101;DONACIONES
9559102;GASTOS DESPACHO FERIA-ADUANA
9559103;UTILES DE ASEO-LIMPIEZA
9559104;UTILES DE ALMACEN
9559105;COMPRA PALETAS
9559106;COMPRA EQUIPOS MENORES
9559107;UTILES DE LABORATORIO
9559108;ESPECIE VALORADA
9559109;OPCION DE COMPRA DE LEASING
9559110;GASTOS ESTACIONAMIENTO Y PEAJES
9559111;GASOLINA
9559112;MOVILIDAD
9559113;COMBUSTIBLE MONTACARGA
9559114;GASTOS CON BOLETAS DE VENTA
9559115;OTRAS CARGAS DIVERSAS DE GESTION
9559116;COSTO MUESTRAS
9559117;POR REGULARIZACION DE INVENTARIO
9559118;GASTOS POR PROYECTO
9559119;GASTOS POR SERVICIOS POLITHANE
9559120;MULTAS
9559121;GASTOS POR SERVICIOS LTI
9559122;GASTOS NO DEDUCIBLES
9559123;GASTOS  ESTACIONAMIENTO Y PEAJES TP
9559124;OTROS GASTOS DIVERSOS DE GESTION TP
9559125;COMBUSTIBLE DIESEL 2 TP
9559126;GASTO POR PROYECTO PUERTO
9559127;GASTO POR PROYECTO SILICATO
9559128;MOVILIDAD TP
9559201;MULTAS ADMINISTRATIVAS
9559216;NULL
9559301;MERMAS ANORMALES
9559302;COMPRA EQUIPOS MENORES
9559303;GASTOS CON BOLETAS DE VENTA
9559304;GASTOS POR PROYECTO
9559305;GASTOS NO DEDUCICLES
9559306;ESTACIONAMIENTO Y PEAJES CAMIONES
9559307;ESTACIONAMIENTO Y PEAJES VEHICULOS
9559308;POR REGULARIZACION DE INVENTARIO
9559309;OTRAS CARGAS DIVERSAS DE GESTION
9581101;DEPRECIACIÓN DE INVERSIONES INMOBILIARIAS
9581121;REVALUACIÓN
9581201;DEPRECIACIÓN DE EDIFICACIONES ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO
9581202;INSTALACIONES
9581203;MAQUINARIAS Y EQUIPO
9581204;EQUIPO DE TRANSPORTE
9581206;EQUIPOS DIVERSOS
9581208;EQUIPO DE COMPUTO
9581301;EDIFICACIONES
9581302;INSTALACIONES
9581303;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9581304;EQUIPO DE TRANSPORTE
9581305;MUEBLES Y ENSERES
9581306;EQUIPOS DIVERSOS
9581307;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9581308;EQUIPOS DE COMPUTO
9581309;EQUIPOS DE TRANSPORTES TP
9581401;EDIFICACIONES
9582101;AMORTIZACIÓN DE INTANGIBLES ADQUIRIDOS
9582111;COSTO
9582112;REVALUACIÓN
9582113;COSTO DE FINANCIACIÓN
9582211;COSTO
9582212;REVALUACIÓN
9582213;COSTO DE FINANCIACIÓN
9582221;COSTO
9582222;REVALUACIÓN
9582223;COSTO DE FINANCIACIÓN
9582231;COSTO
9582232;REVALUACIÓN
9582251;COSTO
9582252;REVALUACIÓN
9583111;COSTO
9583112;REVALUACIÓN
9583121;COSTO
9583122;REVALUACIÓN
9583131;COSTO
9583132;REVALUACIÓN
9583152;REVALUACIÓN
9583351;COSTO
9584101;ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA
9584111;EDIFICACIONES
9584112;INSTALACIONES
9584121;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9584131;UNIDADES DE TRANSPORTE
9584141;MUEBLES Y ENSERES
9584151;EQUIPOS DIVERSOS
9584152;EQUIPOS DE COMPUTO
9584161;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9584201;DESVALORIZACIÓN DE EXISTENCIAS
9584211;EDIFICACIONES
9584221;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9584231;UNIDADES DE TRANSPORTE
9584241;MUEBLES Y ENSERES
9584251;EQUIPOS DIVERSOS
9584261;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9584301;DESVALORIZACIÓN DE INVERSIONES INMOBILIARIAS
9584311;EDIFICACIONES
9584321;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9585111;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9585112;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9585211;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9585221;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9586101;PROVISIÓN PARA LITIGIOS
9586102;OTRAS PROVISIONES
9586111;CONCESIONES, LICENCIAS Y OTROS DERECHOS
9586121;PATENTES Y PROPIEDAD INDUSTRIAL
9586131;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9586141;COSTOS DE EXPLORACIÓN Y DESARROLLO
9586151;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9586191;OTROS ACTIVOS INTANGIBLES
9586211;CONCESIONES, LICENCIAS Y OTROS DERECHOS
9586221;PATENTES Y PROPIEDAD INDUSTRIAL
9586231;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9586241;COSTOS DE EXPLORACIÓN Y DESARROLLO
9586251;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9586291;OTROS ACTIVOS INTANGIBLES
9587111;CUENTAS POR COBRAR COMERCIALES – TERCEROS
9587121;CUENTAS POR COBRAR COMERCIALES – RELACIONADAS
9587131;CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS) Y DIRECTORES
9587141;CUENTAS POR COBRAR DIVERSAS – TERCEROS
9587151;CUENTAS POR COBRAR DIVERSAS – RELACIONADAS
9587313;INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO
9587321;INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL
95881;EDIFICACIONES
9588121;EDIFICACIONES
9588131;CONSTRUCCIONES EN CURSO
9588201;PLANTA PRODUCTORA EN PRODUCCIÓN
9588211;PLANTA PRODUCTORA EN DESARROLLO
9588221;TERRENOS
9588231;EDIFICACIONES
9588241;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9588251;UNIDADES DE TRANSPORTE
9588261;MUEBLES Y ENSERES
9588271;EQUIPOS DIVERSOS
9588281;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9588301;PLANTA PRODUCTORA EN PRODUCCIÓN
9588311;PLANTA PRODUCTORA EN DESARROLLO
9588321;TERRENOS
9588331;EDIFICACIONES
9588341;MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN
9588351;UNIDADES DE TRANSPORTE
9588361;MUEBLES Y ENSERES
9588371;EQUIPOS DIVERSOS
9588381;HERRAMIENTAS Y UNIDADES DE REEMPLAZO
9588411;CONCESIONES, LICENCIAS Y OTROS DERECHOS
9588421;PATENTES Y PROPIEDAD INDUSTRIAL
9588431;PROGRAMAS DE COMPUTADORA (SOFTWARE)
9588441;COSTOS DE EXPLORACIÓN Y DESARROLLO
9588451;FÓRMULAS, DISEÑOS Y PROTOTIPOS
9588461;OTROS ACTIVOS INTANGIBLES
9588471;PLUSVALÍA MERCANTIL
9588911;ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL
9588921;ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL
9589111;PROVISIÓN PARA LITIGIOS – COSTO
9589121;PROVISIÓN PARA LITIGIOS – ACTUALIZACIÓN FINANCIERA
9589211;PROVISIÓN POR DESMANTELAMIENTO, RETIRO O REHABILITACIÓN DEL INMOVILIZADO – COSTO
9589221;PROVISIÓN POR DESMANTELAMIENTO, RETIRO O REHABILITACIÓN DEL INMOVILIZADO – ACTUALIZACIÓN FINANCIERA
9589301;PROVISIÓN PARA REESTRUCTURACIONES
9589401;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE
9589411;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE – COSTO
9589421;PROVISIÓN PARA PROTECCIÓN Y REMEDIACIÓN DEL MEDIO AMBIENTE – ACTUALIZACIÓN FINANCIERA
9589611;PROVISIÓN PARA GARANTÍAS – COSTO
9589621;PROVISIÓN PARA GARANTÍAS – ACTUALIZACIÓN FINANCIERA
9589711;PROVISIÓN POR ACTIVOS POR DERECHO DE USO ARRENDAMIENTO OPERATIVO
